symbol,name,exchange,breakout_date,breakout_close,breakout_ma250,breakout_premium_pct,latest_date,latest_close,latest_ma250,latest_premium_pct,sessions_since_breakout,signal_type
AMCX,AMC Networks Inc. - Class A Common Stock,NASDAQ,2026-04-06,7.380000114440918,7.3794799919128415,0.0070482273635263,2026-04-06,7.380000114440918,7.3794799919128415,0.0070482273635263,0,today
SGHC,Super Group (SGHC) Limited Ordinary Shares,NYSE,2026-04-06,10.710000038146973,10.707560005187988,0.0227879456925927,2026-04-06,10.710000038146973,10.707560005187988,0.0227879456925927,0,today
MLM,"Martin Marietta Materials, Inc. Common Stock",NYSE,2026-04-06,598.47998046875,598.0175992431641,0.0773189996700951,2026-04-06,598.47998046875,598.0175992431641,0.0773189996700951,0,today
MTG,MGIC Investment Corporation Common Stock,NYSE,2026-04-06,27.020000457763672,26.99524006652832,0.0917213226269808,2026-04-06,27.020000457763672,26.99524006652832,0.0917213226269808,0,today
PIPR,Piper Sandler Companies Common Stock,NYSE,2026-04-06,78.04000091552734,77.93942976379394,0.1290375770495178,2026-04-06,78.04000091552734,77.93942976379394,0.1290375770495178,0,today
TOWN,Towne Bank - Common Stock,NASDAQ,2026-04-06,34.47999954223633,34.4327201461792,0.1373095005460234,2026-04-06,34.47999954223633,34.4327201461792,0.1373095005460234,0,today
RMR,The RMR Group Inc. - Class A Common Stock,NASDAQ,2026-04-06,15.890000343322754,15.864119945526124,0.163137935703328,2026-04-06,15.890000343322754,15.864119945526124,0.163137935703328,0,today
WFC,Wells Fargo & Company Common Stock,NYSE,2026-04-06,81.8499984741211,81.71436013793945,0.1659908196707027,2026-04-06,81.8499984741211,81.71436013793945,0.1659908196707027,0,today
MCD,McDonald's Corporation Common Stock,NYSE,2026-04-06,309.760009765625,309.2370401611328,0.1691160943138259,2026-04-06,309.760009765625,309.2370401611328,0.1691160943138259,0,today
ALGS,"Aligos Therapeutics, Inc. - Common stock",NASDAQ,2026-04-06,8.09000015258789,8.076259993553162,0.170130221732534,2026-04-06,8.09000015258789,8.076259993553162,0.170130221732534,0,today
EFSC,Enterprise Financial Services Corporation - Common Stock,NASDAQ,2026-04-06,55.58000183105469,55.48024005126953,0.1798149750126709,2026-04-06,55.58000183105469,55.48024005126953,0.1798149750126709,0,today
