symbol,name,exchange,breakout_date,breakout_close,breakout_ma250,breakout_premium_pct,latest_date,latest_close,latest_ma250,latest_premium_pct,sessions_since_breakout,signal_type
ULH,"Universal Logistics Holdings, Inc. - Common Stock",NASDAQ,2026-08-03,18.209999084472656,18.2049599647522,0.0276799275044536,2026-08-03,18.209999084472656,18.2049599647522,0.0276799275044536,0,today
ENPH,"Enphase Energy, Inc. - Common Stock",NASDAQ,2026-08-03,39.349998474121094,39.31428010559082,0.0908534212869849,2026-08-03,39.349998474121094,39.31428010559082,0.0908534212869849,0,today
NPKI,NPK International Inc. Common Stock,NYSE,2026-08-03,13.210000038146973,13.195720012664797,0.1082170996995479,2026-08-03,13.210000038146973,13.195720012664797,0.1082170996995479,0,today
SMP,"Standard Motor Products, Inc. Common Stock",NYSE,2026-08-03,38.779998779296875,38.72899987792969,0.1316814312993575,2026-08-03,38.779998779296875,38.72899987792969,0.1316814312993575,0,today
PTLE,PTL LTD - Class A Ordinary Shares,NASDAQ,2026-08-03,10.220000267028809,10.199680038452149,0.1992241766413549,2026-08-03,10.220000267028809,10.199680038452149,0.1992241766413549,0,today
CNH,CNH Industrial N.V. Common Shares,NYSE,2026-08-03,10.800000190734863,10.777999996185304,0.2041213078247006,2026-08-03,10.800000190734863,10.777999996185304,0.2041213078247006,0,today
NATR,"Nature's Sunshine Products, Inc. - Common Stock",NASDAQ,2026-08-03,21.13999938964844,21.090959995269777,0.2325138087107658,2026-08-03,21.13999938964844,21.090959995269777,0.2325138087107658,0,today
CTRM,Castor Maritime Inc. - Common Shares,NASDAQ,2026-08-03,2.0799999237060547,2.074419996261597,0.2689873533090692,2026-08-03,2.0799999237060547,2.074419996261597,0.2689873533090692,0,today
PHUN,"Phunware, Inc. - Common Stock",NASDAQ,2026-08-03,2.1700000762939453,2.1636799974441527,0.2920985939352416,2026-08-03,2.1700000762939453,2.1636799974441527,0.2920985939352416,0,today
KNF,Knife Riv Holding Co. Common Stock,NYSE,2026-08-03,78.83999633789062,78.6085202178955,0.2944669602652272,2026-08-03,78.83999633789062,78.6085202178955,0.2944669602652272,0,today
ALCO,"Alico, Inc. - Common Stock",NASDAQ,2026-08-03,38.099998474121094,37.94755989074707,0.4017085256941444,2026-08-03,38.099998474121094,37.94755989074707,0.4017085256941444,0,today
GNRC,Generac Holdlings Inc. Common Stock,NYSE,2026-08-03,201.2100067138672,200.2600003051758,0.4743865011703096,2026-08-03,201.2100067138672,200.2600003051758,0.4743865011703096,0,today
UPBD,"Upbound Group, Inc. - Common Stock",NASDAQ,2026-08-03,20.299999237060547,20.20395999145508,0.4753486229733372,2026-08-03,20.299999237060547,20.20395999145508,0.4753486229733372,0,today
AVY,Avery Dennison Corporation Common Stock,NYSE,2026-08-03,172.27000427246094,171.44755993652345,0.4797060606998471,2026-08-03,172.27000427246094,171.44755993652345,0.4797060606998471,0,today
MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",NYSE,2026-08-03,20.11000061035156,19.994199993133545,0.5791710458922461,2026-08-03,20.11000061035156,19.994199993133545,0.5791710458922461,0,today
APO,"Apollo Global Management, Inc. (New) Common Stock",NYSE,2026-08-03,129.4199981689453,128.67260009765624,0.580852544148347,2026-08-03,129.4199981689453,128.67260009765624,0.580852544148347,0,today
FIGS,"FIGS, Inc. Class A Common Stock",NYSE,2026-08-03,10.880000114440918,10.816160003662109,0.5902289792051318,2026-08-03,10.880000114440918,10.816160003662109,0.5902289792051318,0,today
GRWG,GrowGeneration Corp. - Common Stock,NASDAQ,2026-08-03,1.4700000286102295,1.4611599955558776,0.6050010321415167,2026-08-03,1.4700000286102295,1.4611599955558776,0.6050010321415167,0,today
JEF,Jefferies Financial Group Inc. Common Stock,NYSE,2026-08-03,55.689998626708984,55.3507200012207,0.6129615395803256,2026-08-03,55.689998626708984,55.3507200012207,0.6129615395803256,0,today
ITRI,"Itron, Inc. - Common Stock",NASDAQ,2026-08-03,100.9499969482422,100.3028801574707,0.645162720906467,2026-08-03,100.9499969482422,100.3028801574707,0.645162720906467,0,today
AGO,Assured Guaranty Ltd. Common Stock,NYSE,2026-08-03,83.94999694824219,83.40912002563476,0.648462569130559,2026-08-03,83.94999694824219,83.40912002563476,0.648462569130559,0,today
HAYW,"Hayward Holdings, Inc. Common Stock",NYSE,2026-08-03,15.479999542236328,15.378039985656738,0.663020493344324,2026-08-03,15.479999542236328,15.378039985656738,0.663020493344324,0,today
WRAP,"Wrap Technologies, Inc. - Common Stock",NASDAQ,2026-08-03,1.909999966621399,1.8965599994659423,0.7086497215611942,2026-08-03,1.909999966621399,1.8965599994659423,0.7086497215611942,0,today
HY,"Hyster-Yale, Inc. Class A common stock",NYSE,2026-08-03,35.060001373291016,34.81296002197266,0.709624666108355,2026-08-03,35.060001373291016,34.81296002197266,0.709624666108355,0,today
QTEX,QTREX Quantum Ltd. - Ordinary Shares,NASDAQ,2026-08-03,1.0099999904632568,1.0027479948997498,0.7232121729878971,2026-08-03,1.0099999904632568,1.0027479948997498,0.7232121729878971,0,today
SELF,"Global Self Storage, Inc. - Common Stock",NASDAQ,2026-08-03,5.159999847412109,5.122320013046265,0.735600943905812,2026-08-03,5.159999847412109,5.122320013046265,0.735600943905812,0,today
