symbol,name,exchange,breakout_date,breakout_close,breakout_ma250,breakout_premium_pct,latest_date,latest_close,latest_ma250,latest_premium_pct,sessions_since_breakout,signal_type
CPHC,Canterbury Park Holding Corporation - Common Stock,NASDAQ,2026-08-25,15.75,15.748399997711182,0.0101597767967032,2026-08-25,15.75,15.748399997711182,0.0101597767967032,0,today
EMA,Emera Incorporated Common Shares,NYSE,2026-08-25,50.470001220703125,50.462760025024416,0.0143495830888351,2026-08-25,50.470001220703125,50.462760025024416,0.0143495830888351,0,today
OIS,"Oil States International, Inc. Common Stock",NYSE,2026-08-25,8.380000114440918,8.377960020065307,0.0243507294224842,2026-08-25,8.380000114440918,8.377960020065307,0.0243507294224842,0,today
LAKE,"Lakeland Industries, Inc. - Common Stock",NASDAQ,2026-08-25,11.520000457763672,11.515199998855593,0.0416880202563474,2026-08-25,11.520000457763672,11.515199998855593,0.0416880202563474,0,today
CLPR,Clipper Realty Inc. Common Stock,NYSE,2026-08-25,3.430000066757202,3.4284000062942503,0.0466707636219254,2026-08-25,3.430000066757202,3.4284000062942503,0.0466707636219254,0,today
AYTU,"Aytu BioPharma, Inc.  - Common Stock",NASDAQ,2026-08-25,2.3499999046325684,2.3487199926376343,0.0544940222310996,2026-08-25,2.3499999046325684,2.3487199926376343,0.0544940222310996,0,today
INVA,"Innoviva, Inc. - Common Stock",NASDAQ,2026-08-25,21.170000076293945,21.157999961853022,0.0567166767301063,2026-08-25,21.170000076293945,21.157999961853022,0.0567166767301063,0,today
SUI,"Sun Communities, Inc. Common Stock",NYSE,2026-08-25,125.94000244140624,125.84032028198244,0.0792132117912958,2026-08-25,125.94000244140624,125.84032028198244,0.0792132117912958,0,today
GBCI,"Glacier Bancorp, Inc. Common Stock",NYSE,2026-08-25,47.349998474121094,47.270720016479494,0.1677115508584625,2026-08-25,47.349998474121094,47.270720016479494,0.1677115508584625,0,today
NU,Nu Holdings Ltd. Class A Ordinary Shares,NYSE,2026-08-25,15.140000343322754,15.10956001663208,0.2014640178613191,2026-08-25,15.140000343322754,15.10956001663208,0.2014640178613191,0,today
BOOM,DMC Global Inc. - Common Stock,NASDAQ,2026-08-25,6.849999904632568,6.833519989013672,0.2411629093847844,2026-08-25,6.849999904632568,6.833519989013672,0.2411629093847844,0,today
STAK,STAK Inc. - Class A Ordinary Shares,NASDAQ,2026-08-25,1.340000033378601,1.3367719954252244,0.2414800702306596,2026-08-25,1.340000033378601,1.3367719954252244,0.2414800702306596,0,today
ETD,Ethan Allen Interiors Inc. Common Stock,NYSE,2026-08-25,23.760000228881836,23.695399978637695,0.2726278108931668,2026-08-25,23.760000228881836,23.695399978637695,0.2726278108931668,0,today
TYRA,"Tyra Biosciences, Inc. - Common Stock",NASDAQ,2026-08-25,26.690000534057617,26.61233996963501,0.2918216305338728,2026-08-25,26.690000534057617,26.61233996963501,0.2918216305338728,0,today
