symbol,name,exchange,breakout_date,breakout_close,breakout_ma250,breakout_premium_pct,latest_date,latest_close,latest_ma250,latest_premium_pct,sessions_since_breakout,signal_type
TLPH,"Talphera, Inc. - Common Stock",NASDAQ,2026-03-25,0.7964000105857849,0.7963456003665924,0.0068324882020354,2026-03-25,0.7964000105857849,0.7963456003665924,0.0068324882020354,0,today
SFNC,Simmons First National Corporation - Common Stock,NASDAQ,2026-03-25,19.34000015258789,19.334520042419435,0.0283436576467011,2026-03-25,19.34000015258789,19.334520042419435,0.0283436576467011,0,today
ECL,Ecolab Inc. Common Stock,NYSE,2026-03-25,268.5400085449219,268.4237595214844,0.0433080229726101,2026-03-25,268.5400085449219,268.4237595214844,0.0433080229726101,0,today
ULTA,"Ulta Beauty, Inc. - Common Stock",NASDAQ,2026-03-25,526.1400146484375,525.7749608154297,0.0694315743833939,2026-03-25,526.1400146484375,525.7749608154297,0.0694315743833939,0,today
GIII,"G-III Apparel Group, LTD. - Common Stock",NASDAQ,2026-03-25,27.1299991607666,27.085759963989258,0.1633300924033909,2026-03-25,27.1299991607666,27.085759963989258,0.1633300924033909,0,today
ULH,"Universal Logistics Holdings, Inc. - Common Stock",NASDAQ,2026-03-25,21.11000061035156,21.075240009307866,0.1649357304037702,2026-03-25,21.11000061035156,21.075240009307866,0.1649357304037702,0,today
MBAV,M3-Brigade Acquisition V Corp. - Class A Ordinary shares,NASDAQ,2026-03-25,10.744999885559082,10.727284000396727,0.1651479084705753,2026-03-25,10.744999885559082,10.727284000396727,0.1651479084705753,0,today
IFF,"International Flavors & Fragrances, Inc. Common Stock",NYSE,2026-03-25,70.70999908447266,70.58603999328614,0.1756141741317662,2026-03-25,70.70999908447266,70.58603999328614,0.1756141741317662,0,today
NBTB,NBT Bancorp Inc. - Common Stock,NASDAQ,2026-03-25,42.470001220703125,42.371760086059574,0.2318552131042484,2026-03-25,42.470001220703125,42.371760086059574,0.2318552131042484,0,today
JBLU,JetBlue Airways Corporation - Common Stock,NASDAQ,2026-03-25,4.75,4.737480013847351,0.264275228941413,2026-03-25,4.75,4.737480013847351,0.264275228941413,0,today
SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",NASDAQ,2026-03-25,6.909999847412109,6.89039999294281,0.2844516209417946,2026-03-25,6.909999847412109,6.89039999294281,0.2844516209417946,0,today
FSUN,FirstSun Capital Bancorp - Common Stock,NASDAQ,2026-03-25,36.869998931884766,36.759940078735355,0.2993988916023316,2026-03-25,36.869998931884766,36.759940078735355,0.2993988916023316,0,today
LGVN,Longeveron Inc. - Class A Common stock,NASDAQ,2026-03-25,0.9731000065803528,0.9701243990659714,0.3067243249676332,2026-03-25,0.9731000065803528,0.9701243990659714,0.3067243249676332,0,today
MBOT,Microbot Medical Inc.  - Common Stock,NASDAQ,2026-03-25,2.5299999713897705,2.522239998817444,0.3076619423990179,2026-03-25,2.5299999713897705,2.522239998817444,0.3076619423990179,0,today
LEO,"BNY Mellon Strategic Municipals, Inc. Common Stock",NYSE,2026-03-25,6.139999866485596,6.118599998474121,0.349751054437486,2026-03-25,6.139999866485596,6.118599998474121,0.349751054437486,0,today
SOC,Sable Offshore Corp. Common Stock,NYSE,2026-03-25,17.690000534057617,17.625200004577636,0.3676584065040567,2026-03-25,17.690000534057617,17.625200004577636,0.3676584065040567,0,today
TUSK,"Mammoth Energy Services, Inc. - Common Stock",NASDAQ,2026-03-25,2.3299999237060547,2.3204000010490415,0.4137184387464687,2026-03-25,2.3299999237060547,2.3204000010490415,0.4137184387464687,0,today
VREX,Varex Imaging Corporation - Common Stock,NASDAQ,2026-03-25,10.6899995803833,10.643960000991822,0.4325418301758921,2026-03-25,10.6899995803833,10.643960000991822,0.4325418301758921,0,today
SEED,Origin Agritech Limited - Ordinary Shares,NASDAQ,2026-03-25,1.2599999904632568,1.2537199969291688,0.5009087794300315,2026-03-25,1.2599999904632568,1.2537199969291688,0.5009087794300315,0,today
